PERIOD;BRAND OWNER;BRAND;PACKAGE;WEIGHT;FAT;FAT ID;SKU;IF FLAVOURED;ADDITIVES;TASTE;VOLUME SALES;VALUE SALES;PRICE PER UNIT;NUMERIC SELLING DISTRIBIUTION (AVG);WEIGHTED SELLING DISTRIBIUTION (AVG);Average Sales Per Shop Selling
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;CUP;0.3500/KG;2%;2;OPTIMAL 2% F BIO 350G CHERNIKA-MALINA;FLAVOURED;FRUITS/BERRIES;BILBERRY & RASPBERRY;101,2943;416,2652178;4,109463;34,747142;68,634108;146,4547
MAT APR'20;SAVUSHKIN PRODUCT;SUPERKID;GROUP;0.1200/KG;2%;2;SUPERKID 2% F 120G H KLUB-VANIL;FLAVOURED;FRUITS/BERRIES;STRAWBERRY & VANILLA;99,0833;516,2698724;5,210463;60,863883;81,84865;82,89
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;8%;8;FRUTTIS SUP.EXTRA 8% F 115G H MIX;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;98,462;563,1582516;5,719549;49,90615;73,907142;99,8162
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;8%;8;FRUTTIS SUP.EXTRA 8% F 115G H MIX ANANAS;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;94,7178;530,1985845;5,597666;45,995867;73,7755;104,071
MAT APR'20;DANONE GROUP;ACTIVIA;GROUP;0.1500/KG;3,50%;4;ACTIVIA NATURALNAYA 3.5% BIO J 150G SF H;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;92,671;523,3174696;5,647047;30,946525;66,321483;155,2863
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H SOK MALINY&ZEMLYANIKI;FLAVOURED;JUICE;RASPBERRY & WILD STRAWBERRY;87,8366;340,5457464;3,877037;51,79285;73,951433;87,5244
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3100/KG;2%;2;BAB.KRYNKA LYOGKIY 2% F 310G KLUBNIKA;FLAVOURED;WITHOUT ADDITION INGREDIENTS;STRAWBERRY;85,1242;315,1506979;3,702246;29,1657;52,742922;141,9003
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% FZ BIO 150G H CHERNOS-ZLAKI;FLAVOURED;CEREALS & FRUITS;CEREALS&DRY PLUM;85,0941;379,7748138;4,462998;44,597717;74,049092;97,7053
MAT APR'20;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G KLUBNICHKOY;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;80,6457;427,9798282;5,306914;53,861933;78,118683;78,81
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3100/KG;2%;2;BAB.KRYNKA LYOGKIY 2% F 310G VISHNYA;FLAVOURED;WITHOUT ADDITION INGREDIENTS;CHERRY;79,7519;294,4176577;3,69167;27,255267;50,947833;140,9854
MAT APR'20;EFKO;SLOBODA;CUP;0.2100/KG;6%;6;SLOBODA ZH.ED.6% FZ BIO 210G GRU&ZLA;FLAVOURED;CEREALS & FRUITS;CEREALS&PEAR;78,7954;544,2688053;6,907368;41,525656;40,920778;95,9539
MAT APR'20;SAVUSHKIN PRODUCT;SUPERKID;GROUP;0.1200/KG;2%;2;SUPERKID 2% F 120G H BANAN-YABLOKO;FLAVOURED;FRUITS/BERRIES;APPLE & BANANA;78,4724;407,3352468;5,190809;51,52425;78,846467;78,5468
MAT APR'20;DANONE GROUP;RASTISHKA;GROUP;0.1100/KG;3%;3;RASTISHKA 3% F 110G H MALIN-BANAN;FLAVOURED;FRUITS/BERRIES;BANANA & RASPBERRY;77,0506;480,4444014;6,23544;59,415492;80,897225;66,4267
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;CUP;0.2500/KG;2%;2;TEOS GRECHESKIY 2% N 250G GREC.OREH&MYOD;FLAVOURED;HONEY & NUTS;HONEY & WALNUT;76,3072;445,3372686;5,836111;22,591086;53,131657;165,1147
MAT APR'20;EFKO;SLOBODA;CUP;0.2100/KG;6%;6;SLOBODA ZH.ED.6% FZC BIO 210G GRA&G.OR&I;FLAVOURED;DRIED FRUITS&GRANOLA&NUTS;GRANOLA&WALNUT&RAISINS;74,6951;522,4103184;6,993903;42,483362;41,432162;86,9013
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% F BIO 150G H CHERNIKA&MALINA;FLAVOURED;FRUITS/BERRIES;BILBERRY & RASPBERRY;73,1451;324,0873102;4,430745;38,89615;69,484442;96,1163
MAT APR'20;DANONE GROUP;DANONE;BOTTLE;0.2500/KG;1,50%;2;DANONE TERMOSTATNY 1.5% 250G SF PN;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;72,4734;503,1663932;6,942773;30,640692;65,105692;120,127
MAT APR'20;OTHER MANUFACTURERS PRIVATE LABEL;OTHER Brand PRIVATE LABEL;OTHER Pack Type PRIVATE LABEL;OTHER Weight PRIVATE LABEL;OTHER Fat level PRIVATE LABEL;0;OTHER ITEMS PRIVATE LABEL;;;;72,0091;367,0759757;5,097633;7,864525;13,899992;402,0245
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;2%;2;TEOS GRECHESKIY 2% FN 140G MANGO-CHIA;FLAVOURED;CHIA SEEDS & FRUITS;CHIA SEEDS & MANGO;71,875;489,7642969;6,814112;38,837371;69,8904;89,8872
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.0950/KG;0,10%;1;NEZHNY LYOGKIY 0.1% 95G H SOK LESN.YAGOD;FLAVOURED;JUICE;FOREST BERRIES;69,1251;278,8416346;4,03387;46,96495;66,15605;75,7028
MAT APR'20;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G VISHENKOY;FLAVOURED;FRUITS/BERRIES;CHERRY;67,755;364,2008686;5,375262;68,361971;84,303729;48,9986
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;8%;8;FRUTTIS SUP.EXTRA 8% F 115G H MIX GRUSHA;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;66,6516;372,2654914;5,585245;37,706817;68,979608;89,5531
MAT APR'20;EHRMANN;ALPENLAND;GROUP;0.0950/KG;0,30%;1;ALPENLAND FRUCT. 0.3% F 95G H MIX VISHNY;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;66,4729;248,1664181;3,733347;32,883008;43,717733;102,4541
MAT APR'20;SAVUSHKIN PRODUCT;LASKOVOE LETO;GROUP;0.1200/KG;2%;2;LASKOVOE LETO 2% F 120G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;64,6142;270,9347628;4,193115;44,646375;72,8298;75,586
MAT APR'20;SAVUSHKIN PRODUCT;LASKOVOE LETO;GROUP;0.1200/KG;2%;2;LASKOVOE LETO 2% F 120G H ABRICOS;FLAVOURED;FRUITS/BERRIES;APRICOT / ABRIKOS;64,4894;269,7492743;4,182847;50,172192;73,865658;67,5918
MAT APR'20;DANONE GROUP;RASTISHKA;TOPPER;0.1150/KG;3%;3;RASTISHKA 3% S 115G TO KLUB&ZL.DRAZHE;FLAVOURED;CEREALS&CHOCOLATE;STRAWBERRY;61,7274;629,4749867;10,197659;37,165183;72,193025;89,6943
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.3500/KG;2%;2;SAVUSHKIN 2% 350G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;60,9808;197,0549074;3,231425;17,911825;41,668075;153,7145
MAT APR'20;DANONE GROUP;DANONE;JARS;0.1600/KG;3,30%;4;DANONE TERMOS.3.3% 160G GJ KOKOS;FLAVOURED;WITHOUT ADDITION INGREDIENTS;COCONUT;58,5415;552,7996594;9,442868;40,826383;73,335275;75,0734
MAT APR'20;DANONE GROUP;RASTISHKA;STAND-UP-BAG;0.0700/KG;2,60%;3;RASTISHKA 2.6% F 70G SUB KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;57,5616;936,3980585;16,267756;70,2072;86,481008;41,7259
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H SOK BANAN&KLUBNIKA;FLAVOURED;JUICE;BANANA&STRAWBERRY;57,0894;225,1209672;3,943306;39,0054;69,838125;76,0055
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;2%;2;TEOS GRECHESKIY 2% N 140G GREC.OREH&MYOD;FLAVOURED;HONEY & NUTS;HONEY & WALNUT;56,3086;382,4467586;6,791978;36,321243;64,475929;76,4951
MAT APR'20;DANONE GROUP;ACTIVIA;CUP;0.1400/KG;2,20%;3;ACTIVIA S.FOOD2.2%FN BIO140G AN&BA&SE.BA;FLAVOURED;FRUITS&PLANTS EXTRACTS&SEEDS;BANANA&BASIL SEEDS&CURC.AND GINGER EXTR.;55,9928;470,7145568;8,406698;32,16862;57,23852;68,5431
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H SOK KLUBNIKA;FLAVOURED;JUICE;STRAWBERRY;54,6362;214,9435689;3,934087;40,101133;66,277858;72,0283
MAT APR'20;SAVUSHKIN PRODUCT;SUPERKID;GROUP;0.1200/KG;2%;2;SUPERKID 2% F 120G H ABRIKOS;FLAVOURED;FRUITS/BERRIES;APRICOT / ABRIKOS;52,4102;270,8277037;5,167462;31,582633;63,983125;85,5896
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;8%;8;FRUTTIS SUP.EXTRA 8% F 115G H MIX VI&PL&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;50,1986;277,2515136;5,523093;28,86765;59,500808;88,3171
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;1,20%;2;NEZHNY 1.2% 320G SOK KLUBNIKI;FLAVOURED;JUICE;STRAWBERRY;49,3385;200,5242725;4,064256;28,658258;51,011658;86,3721
MAT APR'20;SAVUSHKIN PRODUCT;APETI;TOPPER;0.1050/KG;5%;5;APETI 5% 105G TO PLOMBIR&SHAR.C KOKOS.VK;FLAVOURED;CEREALS&COCONUT;PLOMBIR FLAVOUR;48,2737;507,7913114;10,519005;49,3746;71,37925;48,0686
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.3500/KG;2%;2;OPTIMAL 2% FZN BIO 350G H KUR&ZLA&LYON;FLAVOURED;CEREALS&FRUITS&SEEDS;CEREALS & DRIED APRICOT & LINSEEDS;44,6074;180,063941;4,036638;19,299382;41,700273;86,2497
MAT APR'20;EHRMANN;ALPENLAND;GROUP;0.0950/KG;0,30%;1;ALPENLAND FRUCT. 0.3% F 95G H MIX LES.YA;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;42,9894;163,180218;3,795825;21,721592;36,950333;99,9936
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1100/KG;5%;5;NEZHNY SLIVOCHNY 5% 110G H SOK PERSIKA;FLAVOURED;JUICE;PEACH;42,5849;173,9974069;4,085894;26,510778;51,651622;73,7369
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1100/KG;5%;5;NEZHNY SLIVOCHNY 5% 110G H SOK KLUBNIKI;FLAVOURED;JUICE;STRAWBERRY;42,4186;174,7605315;4,119903;20,858942;39,70755;70,6209
MAT APR'20;DANONE GROUP;ACTIVIA;CUP;0.1400/KG;2,20%;3;ACTIVIA S.FOOD2.2%FN BIO140G P&G&G&S.B;FLAVOURED;FRUITS/BERRIES & SEEDS;BASIL SEEDS&GOJI BERRY&GUAVA&PEACH;42,1615;353,7376591;8,390063;19,09552;47,01378;94,5985
MAT APR'20;EFKO;SLOBODA;GROUP;0.1250/KG;2,90%;3;SLOBODA ZH.ED.2.9% F BIO 125G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;42,0776;226,120219;5,373886;36,061467;33,835808;62,0976
MAT APR'20;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;VERHOVYE;GROUP;0.1500/KG;2,90%;3;VERHOVYE 2.9% Z BIO 150G H OTRUBI-ZLAKI;FLAVOURED;CEREALS;CEREALS&BRAN;41,3943;208,7063957;5,041911;31,467567;36,446783;64,4891
MAT APR'20;DANONE GROUP;ACTIVIA;CUP;0.1400/KG;2,30%;3;ACTIVIA S.FOOD2.3%FN BIO140G KL&LN.SE.;FLAVOURED;FRUITS/BERRIES & SEEDS;CHIA/FLAX SEEDS&GOJI BERRY&STR./WILD STR;40,5344;344,1366334;8,48999;28,7783;56,25548;61,4424
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H SOK LESNYE YAGODY;FLAVOURED;JUICE;FOREST BERRIES;40,251;156,3798262;3,885117;30,7942;63,494167;67,0675
MAT APR'20;DANONE GROUP;ACTIVIA;CUP;0.1400/KG;2,20%;3;ACTIVIA S.FOOD2.2%FN BIO140G KIV&YAB&VIN;FLAVOURED;FRUITS&SEEDS&TEA EXTRACT;APPLE&CHIA SE.&GRAPE&KIWI&MATCHA TEA EXT;39,5348;332,7120258;8,415675;15,04208;42,6144;113,6064
MAT APR'20;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,20%;3;PROSTOKVASHINO 2.2% F 335G VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;38,8206;202,8967149;5,226522;70,41212;84,47094;29,1702
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% Z BIO 150G H CHIA&SEMECHKI;FLAVOURED;CHIA SEEDS & SUNFLOWER SEEDS;CHIA SEEDS & SUNFLOWER SEEDS;38,6879;169,0082251;4,368503;23,835945;45,071782;58,0955
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX KLUBN-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;38,6654;203,9625137;5,275065;27,434742;55,635525;72,6211
MAT APR'20;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;VERHOVYE;GROUP;0.1500/KG;2,90%;3;VERHOVYE 2.9% F BIO 150G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;37,6886;189,4636884;5,027082;36,671883;37,221025;52,0018
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% FZN BIO 150G H KUR&ZLA&LYON;FLAVOURED;CEREALS&FRUITS&SEEDS;CEREALS & DRIED APRICOT & LINSEEDS;37,5563;163,2318641;4,346324;22,260842;44,644358;61,2338
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1100/KG;5%;5;NEZHNY SLIVOCHNY 5% 110G H SOK MALI-ZEML;FLAVOURED;JUICE;RASPBERRY & WILD STRAWBERRY;37,3329;146,5723964;3,926092;15,911273;37,0009;89,6726
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;5%;5;TEOS GRECHESKIY 2SLOY.5% F 140G GRUSHA;FLAVOURED;FRUITS/BERRIES;PEAR;36,4317;249,1254079;6,838149;25,938825;48,3907;56,9418
MAT APR'20;DANONE GROUP;DANONE;CUP;0.2300/KG;3,80%;4;DANONE GRECH.3.8% 230G SF;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;35,6658;215,5787322;6,04441;43,08415;67,679975;39,5069
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;CUP;0.3500/KG;2%;2;SAVUSHKIN 2% F 350G NEKTARIN&APELSIN;FLAVOURED;FRUITS/BERRIES;NECTARINE&ORANGE;34,5777;85,1766021;2,463339;7,0723;7,970171;159,2022
MAT APR'20;SAVUSHKIN PRODUCT;APETI;CUP;0.1100/KG;5%;5;APETI 5% 110G FISTASHKOVOE MOROZHENOE;FLAVOURED;ICE CREAM;PISTACHIO ICE-CREAM;34,284;219,6203899;6,405915;27,404608;53,604742;56,2132
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX CHERNIK;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;34,1145;175,9119237;5,156515;25,345842;52,977108;69,852
MAT APR'20;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;VERHOVYE;GROUP;0.1500/KG;2,90%;3;VERHOVYE 2.9% F BIO 150G H CHERNOSLIV;FLAVOURED;FRUITS/BERRIES;PRUNE / DRY PLUM;33,7473;169,3688775;5,018739;35,240533;37,6614;48,6149
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;1,20%;2;NEZHNY 1.2% 100G H SOK VISHNYA;FLAVOURED;JUICE;CHERRY;32,8832;130,4615549;3,967423;27,99905;59,3379;60,9543
MAT APR'20;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H KLUBNIKA;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;31,9961;150,3674947;4,699557;20,628192;46,705125;79,113
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;8%;8;FRUTTIS SUP.EXTRA 8% F 115G H MIX BA.SPL;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;31,9927;175,1727127;5,475396;16,831317;31,442817;95,9821
MAT APR'20;EHRMANN;ALPENLAND;GROUP;0.0950/KG;0,30%;1;ALPENLAND FRUCT. 0.3% F 95G H MIX ANANAS;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;31,2419;115,9062237;3,709961;16,509442;30,7631;106,3182
MAT APR'20;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;1,50%;2;YA VKUSNY S BIFIDOBAKT.J 1.5% BIO 125G H;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;31,2322;116,1113808;3,717682;16,447036;38,402645;77,2103
MAT APR'20;NESVIZHSKIY ZAVOD DETSKOGO PITANIYA;MASHA I MEDVED;GROUP;0.0800/KG;2,90%;3;MASHA I MEDVED 2.9% F BIO 4X80G KLUB.H;FLAVOURED;FRUITS/BERRIES;STRAWBERRY;30,1222;205,1298502;6,809923;31,214809;38,454082;48,286
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX ANANAS-;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;29,8376;152,9163509;5,124955;15,7531;41,569842;96,7806
MAT APR'20;MOLOCHNY MIR;MOLOCHNY MIR;CUP;0.3500/KG;2%;2;MOL.MIR BELORUSSKIY YOGURT 2% 350G;PLAIN;WITHOUT ADDITION INGREDIENTS;NOT AVAILABLE;29,7287;97,271942;3,271988;6,54175;13,26645;231,7009
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;GROUP;0.1150/KG;5%;5;FRUTTIS SLIV.LAK.5% F 115G H MIX MALINA&;FLAVOURED;FRUITS/BERRIES;UNABLE TO SEGMENT;29,2387;149,2506038;5,104557;15,78005;43,186433;92,9506
MAT APR'20;EFKO;SLOBODA;GROUP;0.1250/KG;2,90%;3;SLOBODA ZH.ED.2.9% F BIO 125G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BLUEBERRY;28,8275;152,2716003;5,282165;32,545808;33,480717;50,5155
MAT APR'20;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;28,6618;132,8464082;4,634964;17,359775;38,679658;67,093
MAT APR'20;SAVUSHKIN PRODUCT;TEOS;CUP;0.1400/KG;5%;5;TEOS GRECHESKIY 2SLOY.5% F 140G MALINA;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;28,1263;191,9556099;6,824773;21,053222;41,337444;52,6628
MAT APR'20;SAVUSHKIN PRODUCT;APETI;CUP;0.1100/KG;5%;5;APETI 5% 110G OREHOVY BRAUNI;FLAVOURED;BISCUIT;HAZELNUT BROWNIE;27,7156;175,6472271;6,337486;26,214533;53,56395;47,2623
MAT APR'20;DANONE GROUP;DANONE;CUP;0.1600/KG;2,30%;3;DANONE YOPRO 2.3% F 160G MANGO;FLAVOURED;WITHOUT ADDITION INGREDIENTS;MANGO;27,6185;282,9961931;10,246617;44,6009;73,24525;32,1271
MAT APR'20;DANONE GROUP;RASTISHKA;STAND-UP-BAG;0.0700/KG;2,60%;3;RASTISHKA 2.6% F 70G SUB YABLOKO-GRUSHA;FLAVOURED;FRUITS/BERRIES;APPLE&PEAR;25,8455;419,1889871;16,219032;29,192617;61,214108;42,0897
MAT APR'20;SAVUSHKIN PRODUCT;LASKOVOE LETO;GROUP;0.1200/KG;2%;2;LASKOVOE LETO 2% F 120G H CHERNIKA;FLAVOURED;FRUITS/BERRIES;BILBERRY;24,4761;101,1836708;4,133978;21,220991;40,284255;38,1253
MAT APR'20;BABUSHKINA KRYNKA;BABUSHKINA KRYNKA;CUP;0.3100/KG;6%;6;BAB.KRYNKA 6% F 310G PERSIK-MARAKUYA;FLAVOURED;FRUITS/BERRIES;PEACH & MARACUJA / PASSION FRUIT;23,7557;103,2890964;4,347971;17,989133;29,379717;41,7496
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.3500/KG;2%;2;OPTIMAL 2% NZ BIO 350G H VAN&ZL&LYON&OTR;FLAVOURED;CEREALS&SEEDS&VANILLA;BRAN&CEREALS&FLAX&VANILLA;23,5106;97,967656;4,166957;21,2978;50,165667;50,0171
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;TOPPER;0.1750/KG;2,50%;3;FRUTTIS VK.PERERYV 2.5% C 175G DS KLU-ZE;FLAVOURED;CRISPS & FRUITS;STRAWBERRY & WILD STRAWBERRY;23,344;191,133574;8,187696;21,749808;48,808658;52,5014
MAT APR'20;EFKO;SLOBODA;GROUP;0.1250/KG;2,90%;3;SLOBODA ZH.ED.2.9% F BIO 125G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;22,5897;125,1857184;5,541717;30,974667;34,1767;36,0262
MAT APR'20;DANONE GROUP;ACTIVIA;CUP;0.1700/KG;2,80%;3;ACTIVIA TER.2SL.2.8% FN BIO 170G KI-MA-C;FLAVOURED;CHIA SEEDS & FRUITS;CHIA SEEDS & KIWI & MARACUJA;22,3324;204,5088532;9,157496;9,475275;33,5293;94,9517
MAT APR'20;DANONE GROUP;DANONE;CUP;0.1600/KG;2,30%;3;DANONE YOPRO 2.3% F 160G CHERNIKA;FLAVOURED;FRUITS/BERRIES;BLUEBERRY;21,8383;222,8719262;10,205553;41,33117;71,31561;26,8256
MAT APR'20;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G MALINKOY;FLAVOURED;FRUITS/BERRIES;RASPBERRY / MALINA;21,7491;112,1118804;5,154783;25,640722;42,541722;30,7746
MAT APR'20;EFKO;SLOBODA;CUP;0.2100/KG;7,60%;8;SLOBODA ZH.ED.7.6% F BIO 210G Y&M&MI&O;FLAVOURED;FRUITS/BERRIES&NUTS&MUESLI;APPLE&TANGERINES&MUESLI&NUTS;21,7454;134,1479884;6,169028;9,224538;12,862425;84,8968
MAT APR'20;SAVUSHKIN PRODUCT;SUPERKID;TOPPER;0.1030/KG;2%;2;SUPERKID 2% 103G TO VANIL C KHRUS.SHAR.;FLAVOURED;CRISPY BALLS;VANILIN;21,3247;197,2928754;9,251848;21,7018;32,7935;24,5239
MAT APR'20;SAVUSHKIN PRODUCT;SAVUSHKIN;GROUP;0.1200/KG;2%;2;SAVUSH.2SLOY.2% F BIO 120G H VIS&CH.SM;FLAVOURED;FRUITS/BERRIES;BLACKCURRANT&CHERRY;21,2649;114,9180913;5,404121;16,0332;26,194637;40,2699
MAT APR'20;SAVUSHKIN PRODUCT;APETI;TOPPER;0.1050/KG;5%;5;APETI 5% 105G TO STRACHATELLA;FLAVOURED;CHOCOLATE;STRACCIATELLA;20,6757;215,5160835;10,423641;27,0268;53,709133;35,8903
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% NZ BIO 150G H VAN&ZL&LYON&OTR;FLAVOURED;CEREALS&SEEDS&VANILLA;BRAN&CEREALS&FLAX&VANILLA;20,6554;94,4452736;4,572425;24,88165;54,5173;40,001
MAT APR'20;SAVUSHKIN PRODUCT;OPTIMAL;GROUP;0.1500/KG;2%;2;OPTIMAL 2% F BIO 150G H MANGO;FLAVOURED;FRUITS/BERRIES;MANGO;20,0947;92,7973896;4,618003;25,617825;56,05325;38,3725
MAT APR'20;FRIESLAND CAMPINA;FRUTTIS;TOPPER;0.1750/KG;2,50%;3;FRUTTIS VK.PER.2.5%C175gDS CH-MAL-KUK.HL;FLAVOURED;CRISPS & FRUITS;BILBERRY & CORN FLAKES & RASPBERRY;20,0639;160,3616491;7,992546;19,654292;42,482833;48,7909
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;CUP;0.3200/KG;1,20%;2;NEZHNY 1.2% 320G SOK PERSIK;FLAVOURED;JUICE;PEACH;19,9467;87,930129;4,408254;19,216892;40,470917;52,7788
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.0950/KG;0,10%;1;NEZHNY LYOGKIY 0.1% 95G H SOK BANAN-KLUB;FLAVOURED;JUICE;BANANA&STRAWBERRY;19,882;80,7003722;4,058967;15,3959;33,756167;65,3884
MAT APR'20;MINSKIY MOLOCHNY ZAVOD No1;YA VKUSNY;GROUP;0.1250/KG;2,50%;3;YA VKUSNY 2.5% F 125G H VISHNYA;FLAVOURED;FRUITS/BERRIES;CHERRY;19,8411;94,3220774;4,753873;13,055533;34,501525;71,2288
MAT APR'20;DANONE GROUP;ACTIVIA;GROUP;0.1500/KG;3,10%;4;ACTIVIA 3.1% N BIO 150G H OREH-VAN-CHIA;FLAVOURED;CHIA SEED & NUTS & VANILLA;CHIA SEED & NUTS & VANILLA;19,6171;111,1304317;5,664978;23,61956;36,36688;25,2382
MAT APR'20;DANONE GROUP;DANONE;JARS;0.1600/KG;3,30%;4;DANONE TERMOS.3.3% 160G GJ PER.&TSV.APE.;FLAVOURED;WITHOUT ADDITION INGREDIENTS;PEACH & ORANGE FLOWER;19,556;183,2250228;9,369248;12,08699;41,50397;79,7997
MAT APR'20;FRIESLAND CAMPINA;NEZHNY;GROUP;0.1000/KG;5%;5;NEZHNY SLIVOCHNY 5% 100G H SOK KLUBNIKI;FLAVOURED;JUICE;STRAWBERRY;18,9149;90,2479348;4,771262;25,44074;50,63328;37,1759
MAT APR'20;DANONE GROUP;PROSTOKVASHINO;CUP;0.3350/KG;2,50%;3;PROSTOKVASHINO 2.5% F 335G PECH.YAB&KOR.;FLAVOURED;BAKED APPLE & CINNAMON;BAKED APPLE & CINNAMON;18,8025;101,0294471;5,373192;32,44044;56,08802;23,339
