Год_месяц;Клиент;Подкатегория;СЕГМЕНТ;Формат ТТ;Способ обработки;Наименование Товара в Сети;Производитель;Бренд;Тип упаковки;Масса;Наполнитель;Сквозное Имя;Продажи в кг;Продажи в руб;Offtake в кг
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Удалена ОМИЧКА ЛЮБИМАЯ Сырн прод плавл80г(ЯНТАРЬ):48;ЯНТАРЬ;ЯНТАРЬ;СТАКАН;0.08;сливочный;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЯНТАРЬ 0,08 кг 55% СТАКАН сливочный;21.04;2958.7305;1.502857143
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена Орбит продук плав с сыр 35% фол70г(Омский ЗПС):50;ЯСТРО;ОМСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ЛОМТЕВОЙ;0.07;сливочный;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ОМСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ 0,07 кг 35% ЛОМТЕВОЙ сливочный;1.12;102.289;1.12
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена Орбит. продук. плав с сыр 35% фол70г(Омский ЗПС):50;ЯСТРО;ОМСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ЛОМТЕВОЙ;0.07;сливочный;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ОМСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ 0,07 кг 35% ЛОМТЕВОЙ сливочный;3.5;294.272;3.5
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Гипермаркет;-;Удалена ОРБИТА Популяр сырн прод плав 70г фол(ЯНТАРЬ):45;ЯНТАРЬ;ОРБИТА;ЛОМТЕВОЙ;0.07;орбита;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ОРБИТА 0,07 кг 45% ЛОМТЕВОЙ орбита;2.17;295.801;0.723333333
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена ОРБИТА Популяр сырн прод плав 70г фол(ЯНТАРЬ):45;ЯНТАРЬ;ОРБИТА;ЛОМТЕВОЙ;0.07;орбита;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ОРБИТА 0,07 кг 45% ЛОМТЕВОЙ орбита;72.24;8788.076;1.852307692
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;Удалена ПРЕЗИДЕНТ Микс Сыр плав.слив+ветч ван400г(Лактал):16;LACTALIS GROUPE;PRESIDENT;СТАКАН;0.4;ассорти;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ PRESIDENT 0,4 кг 45% СТАКАН ассорти;0.4;119.9;0.4
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Дискаунтер;КОПЧЕНЫЙ;Удалена СЕЛЯРМ прод плав с сыр копч40%1кг(в)(Порховский):8,5;АЛАНТАЛЬ СЫРОДЕЛЬНАЯ КОМПАНИЯ;ПОРХОВСКИЙ МЗ;ВЕСОВОЙ;1;-;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ПОРХОВСКИЙ МЗ 1 кг 40% ВЕСОВОЙ;1.2;63.481;1.2
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Удалена Сыр плавл грибы+маасд 50-55% 200г п/ван(Хохланд):16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ассорти;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ассорти;3.6;2012.252;1.8
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;Удалена Сыр плавленный ассорти 50% Сегм 140г(РЗПС):10;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 50% СЕГМЕНТЫ ассорти;1.4;523.71;1.4
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;Удалена Сыр плавленный ассорти 50% Сегм 140г(РЗПС):10;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 50% СЕГМЕНТЫ ассорти;3.08;1306.778;1.026666667
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;Удалена Сыр плавленый ассорти 50% Сегм 140г(РЗПС):10;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 50% СЕГМЕНТЫ ассорти;0.28;122.793;0.14
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;КОЛБАСНЫЙ;Гипермаркет;БЕЗ КОПЧЕНИЯ;Удалена Сырн прод плавл с окороком колбасный 200г(Орбита):40;ОРБИТА;ОРБИТА;ФИКСИРОВАННЫЙ;0.2;окорок;СЫР ПЛАВЛЕНЫЙ КОЛБАСНЫЙ ОРБИТА 0,2 кг 40% ФИКСИРОВАННЫЙ окорок;24.8;5032.841;3.542857143
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Удалена ХОХЛАНД Сыр плавл (грибы+ветчина)ван 200г:32;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ветчина-грибы;6.4;1984.84;3.2
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена ХОХЛАНД Сыр плавл. (сливоч+ветч) микс фол 100г:60;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.1;сливочный-ветчина;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,1 кг 60% ЛОМТЕВОЙ сливочный-ветчина;0.7;202.312;0.7
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;Удалена ШОКОЛАД ЛАКОМКАДивн Сырн прод плав фол70г(ЯНТАРЬ):45;ЯНТАРЬ;ЛАКОМКА;ЛОМТЕВОЙ;0.07;шоколад;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ ЛАКОМКА 0,07 кг 30% ЛОМТЕВОЙ шоколад;49.7;6846.488;2.259090909
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;Удалена ЯНТАРНЫЙ СВЕТ Сырный прод плавл 80г ванн (Янтарь):48;ЯНТАРЬ;ЯНТАРНЫЙ СВЕТ;СТАКАН;0.08;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЯНТАРНЫЙ СВЕТ 0,08 кг 45% СТАКАН янтарь;7.92;1053.635;1.32
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;Удалена ЯНТАРНЫЙ Сыр плавл 50% сегм 140гр(РЗПС):10;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;СЕГМЕНТЫ;0.14;янтарь;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ ПЕРЕЯСЛАВЛЬ 0,14 кг 50% СЕГМЕНТЫ янтарь;1.4;498.971;0.7
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;УдаленаЯНТАРНЫЙ СВЕТ Сырный прод плавл 80г ванн(Янтарь):48;ЯНТАРЬ;ЯНТАРНЫЙ СВЕТ;СТАКАН;0.08;янтарь;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ ЯНТАРНЫЙ СВЕТ 0,08 кг 45% СТАКАН янтарь;35.92;4473.975;1.890526316
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ФЕТАКСА Сыр ломтевой 45% 150 г п/уп(Хохланд Руссланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;фета;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ фета;4539.3;2116664.286;7.126059655
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ФЕТАКСА Сыр ломтевой 45% 150 г п/уп(Хохланд Руссланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;фета;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ фета;26095.65;12054464.33;2.988165579
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ФЕТАКСА Сыр ломтевой 45% 150 г поли/уп (Хохланд Руссланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;фета;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ фета;3703.65;1590060.362;8.553464203
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ФЕТАКСА Сыр ломтевой 45% 150 г поли/уп (Хохланд Руссланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;фета;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ фета;45663.3;19768498.09;4.148569092
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ФЕТАКСА Сыр ломтевой 45% 150 г поли/уп(Хохланд Руссланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;фета;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ фета;5859.3;2494686.227;13.68995327
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ФЕТАКСА Сыр ломтевой 45% 150 г поли/уп(Хохланд Руссланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;фета;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ фета;62628.6;25727440.52;5.115044103
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;Фромаж НАТУРАЛЬНЫЙ плав сыр 50% тост 140гр(РЗПС):10;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;ТОСТОВЫЙ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ПЕРЕЯСЛАВЛЬ 0,14 кг 50% ТОСТОВЫЙ сливочный;43.96;17983.4985;21.98
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;Фромаж НАТУРАЛЬНЫЙ плав сыр 50% тост 140гр(РЗПС):10;РЯЗАНСКИЙ ЗАВОД ПЛАВЛЕННЫХ СЫРОВ;ПЕРЕЯСЛАВЛЬ;ТОСТОВЫЙ;0.14;сливочный;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ ПЕРЕЯСЛАВЛЬ 0,14 кг 50% ТОСТОВЫЙ сливочный;3.64;1486.683;1.213333333
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;ХОХЛАНД Сыр вет плавл 55 % сегм 140г (Хохланд) :15;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти;1263.57;664660.0235;5.932253521
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ХОХЛАНД Сыр вет плавл 55 % сегм 140г (Хохланд) :15;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти;3432.87;1817243.038;2.108642506
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Гипермаркет;-;ХОХЛАНД Сыр гриб плавл 35 % фол 100г (Хохланд):36;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.1;грибы;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,1 кг 35% ЛОМТЕВОЙ грибы;1416;573574.2265;9.076923077
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;ХОХЛАНД Сыр гриб плавл 35 % фол 100г (Хохланд):36;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.1;грибы;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,1 кг 35% ЛОМТЕВОЙ грибы;1355.3;533999.785;5.232818533
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Гипермаркет;-;ХОХЛАНД Сыр плав лук/чеснок 35% 50г фол.(Хохланд):36;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.05;лук-чеснок;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,05 кг 35% ЛОМТЕВОЙ лук-чеснок;183.325;78781.2575;3.900531915
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плав огурец/укроп 40% тосты 150г (Хохланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;огурец-укроп;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 40% ТОСТОВЫЙ огурец-укроп;649.05;303669.784;6.622959184
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плав огурец/укроп 40% тосты 150г (Хохланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;огурец-укроп;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 40% ТОСТОВЫЙ огурец-укроп;3.45;1533.8015;0.69
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Гипермаркет;-;ХОХЛАНД Сыр плав слив 35% 50г фольга (Хохланд):36;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.05;сливочный;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,05 кг 35% ЛОМТЕВОЙ сливочный;253.725;110118.602;5.0745
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ЛОМТЕВОЙ;Дискаунтер;-;ХОХЛАНД Сыр плав слив 35% 50г фольга (Хохланд):36;HOCHLAND GROUP;HOCHLAND;ЛОМТЕВОЙ;0.05;сливочный;СЫР ПЛАВЛЕНЫЙ ЛОМТЕВОЙ HOCHLAND 0,05 кг 35% ЛОМТЕВОЙ сливочный;7.75;3550.5525;2.583333333
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плав. маасдам 45% тосты 150г (Хохланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;маасдам;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ маасдам;1249.575;580099.9875;9.256111111
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плав. маасдам 45% тосты 150г (Хохланд):18;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;маасдам;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ маасдам;15.6;7119.046;5.2
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл Ветчина+сливоч 55% ван 0,2г(Хохланд):16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ветчина;12.6;4506.887;1.26
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плавл Ветчина+сливоч 55% ван 0,2г(Хохланд):16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ветчина;27.5;13890.822;1.375
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл с сыром Маасдам 50% 200г ван(Хохланд):16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;маасдам;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 50% СТАКАН маасдам;873.4;424329.279;5.168047337
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл с Швейцарск сыром 50% 200г ван(Хохланд):16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;швейцарский;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 50% СТАКАН швейцарский;933.5;446821.1385;5.556547619
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Гипермаркет;-;ХОХЛАНД Сыр плавл. (ассорти+слив.) сегм. 140г:15;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти сл/ветч/грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти сл/ветч/грибы;32.34;16551.832;1.010625
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ХОХЛАНД Сыр плавл. (ассорти+слив.) сегм. 140г:15;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ассорти сл/ветч/грибы;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ассорти сл/ветч/грибы;38.29;19363.7565;0.72245283
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл. (ветчина + грибы) ван 400г :8;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ассорти;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ассорти;50;21130.692;4.166666667
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плавл. (ветчина + грибы) ван 400г :8;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ассорти;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ассорти;29.2;13829.156;1.327272727
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл. (ветчина + грибы) пл/ван 400г :8;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ветчина-грибы;104.8;46932.501;4.763636364
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плавл. (ветчина + грибы) пл/ван 400г :8;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.4;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,4 кг 55% СТАКАН ветчина-грибы;29.6;13170.905;1.40952381
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл. (ветчина+грибы) тост 150г:32;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ ветчина-грибы;53.175;24917.7995;2.65875
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плавл. (ветчина+грибы) тост 150г:32;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;ветчина-грибы;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ ветчина-грибы;20.475;10079.487;0.930681818
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл. (сэндвич+чизбургер) тосты 150г:32;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;ассорти;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ ассорти;16.35;9338.8955;2.725
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ТОСТОВЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плавл. (сэндвич+чизбургер) тосты 150г:32;HOCHLAND GROUP;HOCHLAND;ТОСТОВЫЙ;0.15;ассорти;СЫР ПЛАВЛЕНЫЙ ТОСТОВЫЙ HOCHLAND 0,15 кг 45% ТОСТОВЫЙ ассорти;10.2;5202.285;0.784615385
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;СЕГМЕНТЫ;Дискаунтер;-;ХОХЛАНД Сыр плавл. ветчина сегмент 140г :30;HOCHLAND GROUP;HOCHLAND;СЕГМЕНТЫ;0.14;ветчина;СЫР ПЛАВЛЕНЫЙ СЕГМЕНТЫ HOCHLAND 0,14 кг 55% СЕГМЕНТЫ ветчина;0.14;109.901;0.14
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Гипермаркет;-;ХОХЛАНД Сыр плавл. с ветчиной 55% ван 200г (Хохланд) :16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ветчина;3375.6;1633376.817;13.66639676
MAT FEB 2019;Магнит;СЫР ПЛАВЛЕНЫЙ;ПАСТООБРАЗНЫЙ;Дискаунтер;-;ХОХЛАНД Сыр плавл. с ветчиной 55% ван 200г (Хохланд) :16;HOCHLAND GROUP;HOCHLAND;СТАКАН;0.2;ветчина;СЫР ПЛАВЛЕНЫЙ ПАСТООБРАЗНЫЙ HOCHLAND 0,2 кг 55% СТАКАН ветчина;9061.2;4683827.335;3.693925805
